"TOA5","CR6_HU","CR6","1449","CR6.Std.01","CPU:Tower2irrad.CR6","35696","TableHour"
"TIMESTAMP","RECORD","PAR_Den_Hst(1)","PAR_Den_Hst(2)","PAR_Den_Hst(3)","PAR_Den_Hst(4)","PAR_Den_Hst(5)","PAR_Den_Hst(6)","PAR_Den_Hst(7)","PAR_Den_Hst(8)","PAR_Den_Hst(9)","PAR_Den_Hst(10)","PAR_Den_Hst(11)","PAR_Den_Hst(12)","PAR_Den_Hst(13)","PAR_Den_Hst(14)","PAR_Den_Hst(15)","PAR_Den_Hst(16)","PAR_Den_Hst(17)","PAR_Den_Hst(18)","PAR_Den_Hst(19)","PAR_Den_Hst(20)","PAR_Den_Hst(21)","PAR_Den_Hst(22)","PAR_Den_Hst(23)","PAR_Den_Hst(24)","PAR_Den_Hst(25)","PAR_BF_tot_Hst(1)","PAR_BF_tot_Hst(2)","PAR_BF_tot_Hst(3)","PAR_BF_tot_Hst(4)","PAR_BF_tot_Hst(5)","PAR_BF_tot_Hst(6)","PAR_BF_tot_Hst(7)","PAR_BF_tot_Hst(8)","PAR_BF_tot_Hst(9)","PAR_BF_tot_Hst(10)","PAR_BF_tot_Hst(11)","PAR_BF_tot_Hst(12)","PAR_BF_tot_Hst(13)","PAR_BF_tot_Hst(14)","PAR_BF_tot_Hst(15)","PAR_BF_tot_Hst(16)","PAR_BF_tot_Hst(17)","PAR_BF_tot_Hst(18)","PAR_BF_tot_Hst(19)","PAR_BF_tot_Hst(20)","PAR_BF_tot_Hst(21)","PAR_BF_tot_Hst(22)","PAR_BF_tot_Hst(23)","PAR_BF_tot_Hst(24)","PAR_BF_tot_Hst(25)","PAR_BF_diff_Hst(1)","PAR_BF_diff_Hst(2)","PAR_BF_diff_Hst(3)","PAR_BF_diff_Hst(4)","PAR_BF_diff_Hst(5)","PAR_BF_diff_Hst(6)","PAR_BF_diff_Hst(7)","PAR_BF_diff_Hst(8)","PAR_BF_diff_Hst(9)","PAR_BF_diff_Hst(10)","PAR_BF_diff_Hst(11)","PAR_BF_diff_Hst(12)","PAR_BF_diff_Hst(13)","PAR_BF_diff_Hst(14)","PAR_BF_diff_Hst(15)","Solar_irrad_Hst(1)","Solar_irrad_Hst(2)","Solar_irrad_Hst(3)","Solar_irrad_Hst(4)","Solar_irrad_Hst(5)","Solar_irrad_Hst(6)","Solar_irrad_Hst(7)","Solar_irrad_Hst(8)","Solar_irrad_Hst(9)","Solar_irrad_Hst(10)","Solar_irrad_Hst(11)","Solar_irrad_Hst(12)","Solar_irrad_Hst(13)","Solar_irrad_Hst(14)","Solar_irrad_Hst(15)","Solar_irrad_Hst(16)","Solar_irrad_Hst(17)","Solar_irrad_Hst(18)","Solar_irrad_Hst(19)","Solar_irrad_Hst(20)","Solar_irrad_Hst(21)","Solar_irrad_Hst(22)","Solar_irrad_Hst(23)","Solar_irrad_Hst(24)","Solar_irrad_Hst(25)","PAR_DenLog_Hst(1)","PAR_DenLog_Hst(2)","PAR_DenLog_Hst(3)","PAR_DenLog_Hst(4)","PAR_DenLog_Hst(5)","PAR_DenLog_Hst(6)","PAR_DenLog_Hst(7)","PAR_DenLog_Hst(8)","PAR_DenLog_Hst(9)","PAR_DenLog_Hst(10)","PAR_DenLog_Hst(11)","PAR_DenLog_Hst(12)","PAR_BF_totLog_Hst(1)","PAR_BF_totLog_Hst(2)","PAR_BF_totLog_Hst(3)","PAR_BF_totLog_Hst(4)","PAR_BF_totLog_Hst(5)","PAR_BF_totLog_Hst(6)","PAR_BF_totLog_Hst(7)","PAR_BF_totLog_Hst(8)","PAR_BF_totLog_Hst(9)","PAR_BF_totLog_Hst(10)","PAR_BF_totLog_Hst(11)","PAR_BF_totLog_Hst(12)","PAR_BF_diffLog_Hst(1)","PAR_BF_diffLog_Hst(2)","PAR_BF_diffLog_Hst(3)","PAR_BF_diffLog_Hst(4)","PAR_BF_diffLog_Hst(5)","PAR_BF_diffLog_Hst(6)","PAR_BF_diffLog_Hst(7)","PAR_BF_diffLog_Hst(8)","PAR_BF_diffLog_Hst(9)","PAR_BF_diffLog_Hst(10)","PAR_BF_diffLog_Hst(11)","PAR_BF_diffLog_Hst(12)","Solar_irradLog_Hst(1)","Solar_irradLog_Hst(2)","Solar_irradLog_Hst(3)","Solar_irradLog_Hst(4)","Solar_irradLog_Hst(5)","Solar_irradLog_Hst(6)","Solar_irradLog_Hst(7)","Solar_irradLog_Hst(8)","Solar_irradLog_Hst(9)","Solar_irradLog_Hst(10)","PAR_Den_Avg","PAR_DenSqr_Avg","PAR_Den_Std","PAR_BF_tot_Avg","PAR_BF_totSqr_Avg","PAR_BF_tot_Std","PAR_BF_diff_Avg","PAR_BF_diffSqr_Avg","PAR_BF_diff_Std","Solar_irrad_Avg","Solar_irradSqr_Avg","Solar_irrad_Std"
"2015-09-04 12:00:00",380,0,0.008,0.368,0.191,0.097,0.172,0.046,0.019,0.024,0.018,0.017,0.019,0.011,0.009,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0.215,0.208,0.156,0.046,0.019,0.02,0.018,0.015,0.023,0.014,0.007,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.217,0.27,0.17,0.024,0.003,0,0,0,0,0,0,0,0,0,0.25,0.206,0.178,0.184,0.056,0.017,0.021,0.017,0.014,0.019,0.02,0.008,0.009,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.376,0.293,0.085,0.059,0,0,0,0,0,0,0,0.088,0.376,0.391,0.08,0.065,0,0,0,0,0,0,0,0.136,0.391,0.459,0.014,0,0,0,0,0,0,0,0,0.354,0.283,0.259,0.104,445.6579,260985.7,249.7494,474.0633,284410.6,244.2838,388.3197,164429.9,116.7804,242.4349,75313.8,128.6046
"2015-09-04 13:00:00",381,0,0.138,0.179,0.117,0.201,0.136,0.036,0.024,0.012,0.006,0.009,0.005,0.01,0.01,0.094,0.022,0,0,0,0,0,0,0,0,0,0,0.157,0.162,0.119,0.205,0.124,0.038,0.024,0.014,0.006,0.009,0.005,0.006,0.007,0.011,0.098,0.018,0,0,0,0,0,0,0,0,0,0.186,0.167,0.18,0.232,0.223,0.012,0,0,0,0,0,0,0,0,0,0.171,0.161,0.116,0.208,0.121,0.029,0.021,0.013,0.008,0.007,0.005,0.011,0.006,0.016,0.092,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0.199,0.355,0.061,0.148,0.003,0,0,0,0,0,0,0.233,0.203,0.35,0.062,0.123,0.03,0,0,0,0,0,0.016,0.23,0.283,0.466,0.006,0,0,0,0,0,0,0,0.057,0.251,0.289,0.23,0.173,541.101,454572.3,402.2213,555.5955,496212.1,433.0425,367.5463,153289,134.9026,272.2701,119825.5,213.7628
"2015-09-04 14:00:00",382,0,0,0,0.043,0.081,0.169,0.173,0.066,0.039,0.033,0.102,0.113,0.148,0.034,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.082,0.154,0.169,0.073,0.041,0.029,0.056,0.112,0.081,0.143,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0.188,0.236,0.135,0.019,0,0,0,0,0,0,0,0,0,0,0.044,0.081,0.159,0.166,0.077,0.041,0.026,0.056,0.114,0.109,0.116,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.302,0.258,0.398,0,0,0,0,0,0,0,0,0.035,0.298,0.252,0.414,0,0,0,0,0,0,0,0,0.41,0.477,0.113,0,0,0,0,0,0,0,0,0,0.095,0.424,0.481,841.0729,799729.6,303.8521,875.1169,875424.9,331.0518,468.0558,231257.7,110.3696,431.202,212440.1,162.8036
"2015-09-04 15:00:00",383,0,0,0,0,0.05,0.209,0.243,0.12,0.172,0.122,0.051,0.029,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.224,0.231,0.162,0.071,0.134,0.09,0.019,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.668,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.2,0.242,0.1,0.169,0.119,0.077,0.015,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0.559,0.084,0,0,0,0,0,0,0,0,0,0.345,0.524,0.131,0,0,0,0,0,0,0,0,0,0.971,0.029,0,0,0,0,0,0,0,0,0,0,0.587,0.413,739.1072,577083.3,175.5103,745.5275,592984.2,192.8028,538.5413,292370.3,48.4113,374.5955,149233,94.39906
"2015-09-04 16:00:00",384,0,0,0,0.043,0.158,0.033,0.088,0.146,0.103,0.159,0.033,0.05,0.067,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.161,0.04,0.059,0.096,0.152,0.164,0.055,0.022,0.044,0.098,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.202,0.351,0.148,0.004,0,0,0,0,0,0,0,0,0,0,0.056,0.146,0.033,0.078,0.126,0.105,0.166,0.039,0.046,0.025,0.114,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.216,0.473,0.271,0,0,0,0,0,0,0,0,0.016,0.226,0.456,0.303,0,0,0,0,0,0,0,0,0.288,0.624,0.088,0,0,0,0,0,0,0,0,0,0.15,0.259,0.591,850.2557,811420,297.4647,885.6487,885288.7,317.6711,483.3017,243177.7,97.96489,436.9453,216990.5,161.4597
"2015-09-04 17:00:00",385,0,0,0,0,0.03,0.113,0.398,0.228,0.17,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.105,0.323,0.294,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.68,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.106,0.328,0.279,0.127,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0.753,0,0,0,0,0,0,0,0,0,0,0.19,0.81,0,0,0,0,0,0,0,0,0,0.228,0.772,0,0,0,0,0,0,0,0,0,0,0.014,0.737,0.249,708.0959,513820.5,111.4482,726.7603,543022.1,121.8262,439.47,195118.6,44.55003,361.6036,134695.2,62.75394
"2015-09-04 18:00:00",386,0,0.013,0.021,0.017,0.219,0.314,0.231,0.14,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.019,0.018,0.14,0.266,0.288,0.171,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,0.224,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.02,0.01,0.145,0.321,0.261,0.144,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.026,0.634,0.316,0,0,0,0,0,0,0,0,0.023,0.026,0.531,0.421,0,0,0,0,0,0,0,0.128,0.744,0.128,0,0,0,0,0,0,0,0,0,0.007,0.025,0.121,0.775,0.073,581.2365,353527.7,125.2673,610.6968,391201.1,135.0944,192.2978,39113.01,46.20148,298.5278,93850.73,68.78857
"2015-09-04 19:00:00",387,0.006,0.065,0.303,0.411,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0.271,0.349,0.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.03,0.288,0.398,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.059,0.108,0.606,0.221,0,0,0,0,0,0,0,0,0.061,0.069,0.554,0.316,0,0,0,0,0,0,0,0.071,0.929,0,0,0,0,0,0,0,0,0,0,0.015,0.053,0.281,0.651,0,0,323.6273,111540,82.49438,337.6633,121946.3,89.04928,124.648,15801.82,16.26907,162.7096,28579.63,45.88272
"2015-09-04 20:00:00",388,0.823,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806,0.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.196,0.451,0.132,0.046,0,0,0,0,0,0,0,0.154,0.201,0.452,0.148,0.046,0,0,0,0,0,0,0.097,0.176,0.263,0.464,0,0,0,0,0,0,0,0,0,0.199,0.203,0.46,0.138,0,0,0,0,75.13577,6901.86,35.44682,76.65753,7128.272,35.38213,57.10059,3689.484,20.71246,27.89208,1076.538,17.27917
"2015-09-04 21:00:00",389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,0.133,0.023,0,0,0,0,0,0,0,0,0,0.782,0.159,0.059,0,0,0,0,0,0,0,0,0,0.958,0.042,0,0,0,0,0,0,0,0,0,0,0.852,0.141,0.007,0,0,0,0,0,0,0,6.614773,101.1544,7.576226,10.55291,157.4747,6.790494,3.699058,35.68554,4.690685,-1.004118,10.15195,3.023856
"2015-09-04 22:00:00",390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0.83,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.83,-0.02126646,0.001003343,0.0234751,5.206759,27.12331,0.1138966,0.9909495,0.9824705,0.02212483,-2.662355,8.1717,1.040945
"2015-09-04 23:00:00",391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.999,-0.05773193,0.003570197,0.01540203,5.16183,26.64768,0.05646263,0.9436074,0.8906212,0.01504515,-4.161466,17.43601,0.3438208
"2015-09-05 00:00:00",392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0.968,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0.968,-0.03872929,0.001906919,0.02017327,5.173952,26.77724,0.08638928,0.9579117,0.9176379,0.006553319,-2.327412,6.927481,1.229079
"2015-09-05 01:00:00",393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0.896,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0.896,-0.0254937,0.0010411,0.01977806,5.186892,26.91571,0.1089062,0.9741183,0.9491807,0.01656036,-1.847251,3.889641,0.6908717
"2015-09-05 02:00:00",394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0.994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.994,-0.05514472,0.00362796,0.02422849,5.243665,27.51345,0.1319988,1.056506,1.116246,0.00647606,-2.53807,7.101478,0.812207
"2015-09-05 03:00:00",395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0.988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0.988,-0.05414063,0.003464587,0.02309501,5.238575,27.4577,0.1226,1.06049,1.124768,0.0113535,-2.692681,9.030528,1.334165
"2015-09-05 04:00:00",396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0,0,0,0,0,0,0,0,0,0,0.677,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.323,0,0,0,0,0,0,0,0,0.677,-0.007467197,0.0003396655,0.01684952,5.234941,27.42462,0.1414916,1.04685,1.096035,0.01180928,-2.87567,9.173956,0.9510404
"2015-09-05 05:00:00",397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06828874,0.004975306,0.01766221,5.2425,27.50294,0.1383093,1.058193,1.120024,0.01586273,-4.806146,23.23497,0.3686863
"2015-09-05 06:00:00",398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,0,0,0,0,0,0,0,0,0,0.562,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.438,0,0,0,0,0,0,0,0,0.562,0.06378958,0.04005924,0.1897106,5.262932,27.7325,0.1844956,1.063438,1.131017,0.01085313,-4.017194,17.26276,1.06062
"2015-09-05 07:00:00",399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731,0.173,0.096,0,0,0,0,0,0,0,0,0,0.649,0.242,0.109,0,0,0,0,0,0,0,0,0,0.899,0.048,0.053,0,0,0,0,0,0,0,0,0,0.743,0.168,0.089,0,0,0,0,0,0,0,10.42172,188.0492,8.912742,14.0993,271.1792,8.508174,5.882852,84.06818,7.032798,1.595986,27.22479,4.967657
"2015-09-05 08:00:00",400,0.645,0.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658,0.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0.052,0.412,0.355,0,0,0,0,0,0,0,0,0.168,0.064,0.425,0.342,0,0,0,0,0,0,0,0.139,0.061,0.097,0.528,0.175,0,0,0,0,0,0,0,0.009,0.181,0.059,0.577,0.174,0,0,0,0,85.1127,8352.645,33.29374,85.2175,8266.161,31.68814,73.88369,6442.879,31.37005,44.05898,2300.802,18.96333
"2015-09-05 09:00:00",401,0.884,0.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.357,0.488,0.116,0,0,0,0,0,0,0,0,0.036,0.341,0.511,0.112,0,0,0,0,0,0,0,0.024,0.087,0.424,0.446,0.019,0,0,0,0,0,0,0,0,0.06,0.418,0.504,0.017,0,0,0,0,72.28816,5622.835,19.93129,73.21593,5728.265,19.17528,62.20475,4219.338,18.70579,31.37918,1079.402,9.733936
"2015-09-05 10:00:00",402,0.498,0.435,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492,0.454,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563,0.437,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.567,0.424,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.138,0.249,0.242,0.26,0,0,0,0,0,0,0,0.096,0.144,0.252,0.248,0.261,0,0,0,0,0,0,0.032,0.165,0.076,0.29,0.25,0.187,0,0,0,0,0,0,0,0.146,0.12,0.304,0.273,0.157,0,0,0,111.0122,15485.92,56.23364,111.2535,15298.53,54.04806,99.61858,12754.9,53.20749,48.2115,3054.263,27.01693
"2015-09-05 11:00:00",403,0,0.306,0.406,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0.411,0.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0.371,0.261,0,0,0,0,0,0,0,0,0,0,0,0,0.433,0.33,0.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0.435,0.402,0,0,0,0,0,0,0,0,0,0.163,0.441,0.396,0,0,0,0,0,0,0,0,0,0.192,0.457,0.351,0,0,0,0,0,0,0,0,0,0.224,0.479,0.297,0,0,243.2086,64986.72,76.39553,240.6886,63246.52,72.90762,228.4496,57688.9,74.15991,111.6524,13839.78,37.06094
"2015-09-05 12:00:00",404,0.364,0.14,0.401,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362,0.141,0.406,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402,0.188,0.382,0.029,0,0,0,0,0,0,0,0,0,0,0,0.4,0.228,0.351,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.058,0.204,0.066,0.082,0.359,0.196,0,0,0,0,0,0.021,0.044,0.215,0.083,0.084,0.353,0.201,0,0,0,0,0.023,0.028,0.133,0.133,0.085,0.054,0.37,0.174,0,0,0,0,0,0.039,0.102,0.174,0.085,0.062,0.431,0.107,0,0,164.5402,37041.3,99.83894,165.3106,36715.82,96.89281,153.1604,32574.4,95.47935,73.36498,7601.17,47.1036
"2015-09-05 13:00:00",405,0.297,0.203,0.045,0.039,0.197,0.12,0.079,0.016,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0.308,0.045,0.041,0.185,0.103,0.098,0.025,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0.162,0.049,0.032,0.237,0.176,0,0,0,0,0,0,0,0,0,0.354,0.155,0.04,0.037,0.199,0.104,0.083,0.022,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0.139,0.096,0.05,0.371,0.047,0,0,0,0,0,0,0.189,0.244,0.097,0.053,0.352,0.065,0,0,0,0,0,0,0.344,0.106,0.085,0.051,0.414,0,0,0,0,0,0,0,0.353,0.123,0.066,0.176,0.276,0.007,305.9146,139049,213.2258,312.152,144427,216.7674,281.3026,114942.6,189.239,149.0336,34443.33,110.5999
"2015-09-05 14:00:00",406,0,0,0.078,0.326,0.105,0.258,0.071,0.075,0.044,0.036,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.324,0.095,0.256,0.08,0.074,0.035,0.039,0.015,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0.286,0.134,0.267,0.187,0,0,0,0,0,0,0,0,0,0,0.114,0.291,0.127,0.237,0.066,0.072,0.037,0.037,0.013,0.003,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0.407,0.184,0.007,0,0,0,0,0,0,0,0,0.399,0.397,0.183,0.021,0,0,0,0,0,0,0,0,0.411,0.454,0.135,0,0,0,0,0,0,0,0,0.069,0.398,0.436,0.096,503.5815,286676.4,181.8846,513.9728,302023,194.5636,460.9405,229036.6,128.7262,251.2493,72470.49,96.6657
"2015-09-05 15:00:00",407,0.017,0.002,0.556,0.405,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.506,0.456,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.567,0.398,0.018,0,0,0,0,0,0,0,0,0,0,0,0.004,0.599,0.381,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.009,0.002,0.001,0.116,0.844,0.021,0,0,0,0,0,0,0,0,0.002,0.085,0.887,0.025,0,0,0,0,0,0,0,0,0.015,0.148,0.818,0.019,0,0,0,0,0,0.007,0.008,0.002,0.001,0.535,0.446,0,0,293.2696,88939.95,54.1564,304.0486,94767.11,48.18295,290.573,86770,48.34571,144.8859,21486.96,22.24952
