"wavelength" "BPf1sun00000" "BPf1sun00001" "BPf1sun00002" "BPf1sun00003" "BPf1sun00004" "BPf1sun00005" "BPf1sun00006" "BPf1sun00007" "BPf1sun00008" "BPf1sun00009" "BPf1sun00010" "BPf1sun00011" "BPf1sun00012" "BPf1sun00013" "BPf1sun00014" "BPf1sun00015" "BPf1sun00016" "BPf1sun00017" "BPf1sun00018" "BPf1sun00019" "BPf1sun00020" "BPf1sun00021" "BPf1sun00022" "BPf1sun00023" "BPf1sun00024" "BPf1sun00025" "BPf1sun00026" "BPf1sun00027" "BPf1sun00028" "BPf1sun00029" "BPf1sun00030" "BPf1sun00031" "BPf1sun00032" "BPf1sun00033" "BPf1sun00034" "BPf1sun00035" "BPf1sun00036" "BPf1sun00037" "BPf1sun00038" "BPf1sun00039" "BPf1sun00040" "BPf1sun00041" "BPf1sun00042" "BPf1sun00043" "BPf1sun00044" "BPf1sun00045" "BPf1sun00046" "BPf1sun00047" "BPf1sun00048" "BPf1sun00049" "BPf1sun00050" "BPf1sun00051" "BPf1sun00052" "BPf1sun00053" "BPf1sun00054" "BPf1sun00055" "BPf1sun00056" "BPf1sun00057" "BPf1sun00058" "BPf1sun00059" "BPf1sun00060" "BPf1sun00061" "BPf1sun00062" "BPf1sun00063" "BPf1sun00064" "BPf1sun00065" "BPf1sun00066" "BPf1sun00067" "BPf1sun00068" "BPf1sun00069" "BPf1sun00070" "BPf1sun00071"
290.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
290.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
291.47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
291.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
292.41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
292.89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
293.36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
293.83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
294.31 0.00169292120055208 0.00187175378561782 0.00144172509984485 0.000639710742523178 0.000902434552322596 0 0.00127644498844523 0 0 0 0 0 0 0.00119462178849028 0 0 0 0 0 0.000713537838782411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
294.78 0.00174474887695528 0.00195099240352941 0.00162535277852895 0.000855862764225985 0.000902434552322596 0 0.00136811766909233 0 0 0 0 0 0 0.00132533121693001 0 0.00081147831047068 0.000708818198416143 0 0 0.000863606478332664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
295.25 0.00184530835851724 0.00217869103476521 0.00162535277852895 0.00115354118693524 0.00107874976348158 0.00115732499981854 0.00150353127073615 0 0.000683178808475598 0.00105670815315151 0 0.00110285193481492 0 0.00138054039943192 0 0.000878999821613313 0.000933432931541508 0 0.00081152487218006 0.00107423099632695 0 0.000587934016297283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
295.73 0.00184530835851724 0.00220463060702224 0.00172311739519756 0.00173740732954628 0.00107874976348158 0.00184552471089163 0.00154668078522806 0.000853608374530351 0.000974534665787205 0.00105670815315151 0.00149814877497326 0.00132988808250506 0.00149206471604967 0.00155826728487324 0.00146813512461789 0.00103435584802053 0.000934777233999767 0 0.000866744574058188 0.00112578200825137 0.000580358656446133 0.000696317933832492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
296.2 0.00190135396504954 0.00220463060702224 0.00172311739519756 0.00173740732954628 0.00142219338434986 0.00184552471089163 0.00154668078522806 0.00115107815379063 0.00106932521431735 0.00105670815315151 0.00149814877497326 0.00134698279270207 0.00156288704386062 0.00155826728487324 0.00153813286213154 0.00126553024786784 0.0011654115475 0 0.00097479988144638 0.00119081138578475 0.000580358656446133 0.000696317933832492 0 0 0 0.000576433443843958 0 0 0 0 0.000556899045720343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
296.67 0.00190135396504954 0.00220463060702224 0.00172311739519756 0.00173740732954628 0.00142219338434986 0.00184552471089163 0.00176789161749025 0.00115107815379063 0.00110776576168603 0.00111970182882389 0.00152257203330108 0.00134698279270207 0.00168483110724096 0.00168659904370625 0.00156402431518568 0.00139751938727065 0.00126573667692874 0 0.00097479988144638 0.00119276388328313 0.000580358656446133 0.000696317933832492 0 0 0 0 0 0 0 0 0.000556899045720343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
297.14 0.00190135396504954 0.00237660381866449 0.00175960437241701 0.00173740732954628 0.00167090375335868 0.00186459659660353 0.00180223934470855 0.00118381896359157 0.00131502149585988 0.00113776346230728 0.00155297586948277 0.00138982757742391 0.00172207490250498 0.00178551067682716 0.00157852160608916 0.00151318684120109 0.00128090817950661 0 0.000999776901393467 0.00119276388328313 0.00084666909048523 0.000751112959040511 0.000595633408400982 0 0 0 0 0 0 0 0.000628064879978967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
297.62 0.00222218687908227 0.00243006191063097 0.00175960437241701 0.00186614543557023 0.00169880352409177 0.0018884696187681 0.00190372859860487 0.00128433923371971 0.00135475443439593 0.001141787788969 0.00166507278717995 0.00138982757742391 0.0018258634491748 0.00190083286758047 0.00161986855943995 0.0016400710063511 0.00148178567558739 0 0.00106595091516234 0.00119484778330116 0.00084666909048523 0.000751112959040511 0.00106047739748804 0 0 0 0 0 0 0 0.000628064879978967 0 0 0 0.000678107374041993 0 0 0 0 0 0 0 0 0 0 0 0.000581912105964496 0 0 0 0 0 0.000587711945416924 0 0.000711096245409097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
298.09 0.00222218687908227 0.00243006191063097 0.00175960437241701 0.0019455637407379 0.00169880352409177 0.0018884696187681 0.00196842810316607 0.00135903928677901 0.00135475443439593 0.00151322236856436 0.00166507278717995 0.00138982757742391 0.0018258634491748 0.00190083286758047 0.00161986855943995 0.00173707129760463 0.00148178567558739 0.00123665973503677 0.00106595091516234 0.00119484778330116 0.00084666909048523 0.000751112959040511 0.00106047739748804 0 0 0 0 0 0 0 0.000628064879978967 0 0 0 0.000678107374041993 0 0 0 0 0.00101450241322199 0 0 0 0 0 0 0.000581912105964496 0 0 0 0 0 0.00066870588689881 0 0.000711096245409097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
298.56 0.00226011261137786 0.00249203926533324 0.00186770393710273 0.00194739673332513 0.00181785075608358 0.00197229080191663 0.00208020288747558 0.00137867697523194 0.00135475443439593 0.00170059781726849 0.00186876688926069 0.00143196742694691 0.00192214739430169 0.00198442831765574 0.00168153152457802 0.00178600877459643 0.00152249496979584 0.00126163245899052 0.00114134000606506 0.00119484778330116 0.000941007577795094 0.000760257260679803 0.00107776653922231 0 0 0 0 0 0 0 0 0 0 0 0.000826639116090352 0 0 0 0 0.00101450241322199 0 0 0 0 0 0 0 0 0.000644613931806944 0 0 0 0.000742585737916777 0 0.000711096245409097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
299.03 0.00233779914626553 0.00263790623974416 0.00188989223496762 0.00196954897754799 0.00183101565114884 0.00204960080946716 0.00216120639520502 0.00143218496041615 0.0013622273064201 0.00170059781726849 0.00193324664508522 0.00155424636502689 0.00196157746972201 0.00205575278181556 0.0017066017133005 0.00189814310026757 0.00154072314218421 0.00135048513115342 0.00118280876115187 0.00131472966358014 0.001003330738893 0.00100757255919814 0.00109860554948569 0 0 0 0 0 0.000864030208892937 0.000859019752875647 0 0.000558637634128962 0 0 0 0 0 0 0 0.00104498126678147 0 0 0 0.000616458066523665 0 0 0 0 0.000697188745135754 0 0 0 0 0 0.000724552193906654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
299.51 0.00233779914626553 0.00263790623974416 0.00214622148142308 0.00196954897754799 0.0018334914410804 0.00204960080946716 0.00216120639520502 0.00143218496041615 0.0013622273064201 0.00171947351964596 0.00193324664508522 0.00155424636502689 0.00204597601828562 0.0022675959312558 0.00181314343161954 0.00190521593375918 0.00154072314218421 0.00146763695520451 0.00132996686513741 0.00142521597335516 0.00105735654061373 0.00100860960404635 0.00125337416355952 0.000913291046204465 0 0 0 0 0.00105228175258749 0.000878926051807914 0 0.000694226595625635 0 0 0 0 0 0 0 0.00104498126678147 0 0 0.000747037427239812 0.000793764095581725 0 0 0 0 0.000814601735181156 0 0 0 0 0 0.000744938909830589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
299.98 0.00235086651851516 0.00270552425969341 0.00215780113849096 0.00215004469484965 0.0019414142456637 0.00209844926988461 0.00216120639520502 0.00161745571953125 0.00144624322015173 0.00171947351964596 0.00193324664508522 0.00163286492207883 0.0022297348814701 0.00235219444091271 0.00185380683519985 0.00198999078893732 0.00154072314218421 0.00149401927622071 0.00136402864804905 0.00150285752907485 0.00105735654061373 0.0012129706835617 0.00132547029416642 0.00104758562611447 0 0 0 0 0.00108419329330387 0.00110926541931298 0 0.000694226595625635 0 0 0 0 0 0 0.000802484300022662 0.00104498126678147 0 0 0.000802801569791727 0.000793764095581725 0 0 0 0 0.000911188152208611 0.000628675506043886 0 0 0 0 0.000841559212602102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
300.45 0.00235086651851516 0.00270552425969341 0.00215780113849096 0.00215004469484965 0.0019414142456637 0.00209844926988461 0.0023663327601068 0.00165728996961206 0.00145598649693252 0.00171947351964596 0.00216057535576423 0.00164403452438571 0.0022297348814701 0.00240336768100245 0.00185380683519985 0.00198999078893732 0.00177153295123118 0.00149401927622071 0.00136402864804905 0.0015576162372046 0.00123752741868062 0.00132808701992262 0.00132547029416642 0.00106927736505062 0.000696005377246004 0 0.00115830211459275 0 0.00108419329330387 0.00133286270710488 0 0.000755203150451448 0 0 0 0 0 0 0.0009427412029116 0.00104498126678147 0 0 0.000814384268106456 0.000977844594120504 0 0 0 0.000570320512643166 0.00102162421469299 0.000827411927822596 0 0 0 0 0.000841559212602102 0 0 0 0 0 0 0 0 0 0.000673131083921998 0 0 0 0 0 0 0
300.92 0.00258579534165324 0.00274873118080115 0.00252236750397442 0.00239368684693172 0.00197700131708358 0.00210921907992858 0.00241020716589767 0.00168576133716082 0.00166122030911203 0.00172870345112925 0.00216057535576423 0.00179065971400104 0.00223136183141578 0.00242867303583729 0.00187069115605057 0.0022219986395424 0.00224300152787679 0.00151129563052527 0.00170053238192082 0.00169216614836531 0.00123752741868062 0.00140772226429696 0.00134793152038989 0.00143156120544208 0.000708740329356539 0 0.00147857375784802 0 0.00120158502852343 0.00135746448204354 0 0.0010478806839985 0.000710565486686832 0.00108194295941206 0 0 0 0.00069974846165192 0.0010363089804025 0.00107851670685484 0.00135167830786277 0 0.00103893860966147 0.00103462117447002 0 0 0 0.000617259899113849 0.00110135976196457 0.000915693964708039 0 0 0 0 0.000880799597277204 0 0 0 0.000820279047209585 0 0 0 0.00067061968023368 0 0.000711930278378769 0 0 0 0 0 0 0
301.4 0.00258579534165324 0.00274873118080115 0.00292098219452969 0.00246531784225165 0.00220653501900779 0.00225441246491441 0.0024119319157272 0.0019125278123721 0.00166122030911203 0.0017484475341597 0.00276581501224395 0.00179065971400104 0.00223136183141578 0.00292178362403137 0.00187069115605057 0.00242249608819989 0.00224300152787679 0.00182568120318384 0.00179240164866766 0.00169216614836531 0.00123752741868062 0.00152438789917546 0.00146241388543897 0.00145169163274325 0.000779784798838695 0.00173281988619398 0.00147986138186824 0.000855593465614607 0.00121922026087507 0.00141687809839509 0 0.00115973679647525 0.000906206504594279 0.00120048546242882 0.00131925683855406 0 0.000877024921363294 0.000830573615206831 0.00123671336802616 0.00128400670850237 0.00156061095840384 0 0.001120970300613 0.00103693364884201 0 0.00092876475415378 0 0.000859346539588156 0.0016248916103724 0.00121695662925117 0.000895021006217603 0.000923183146121617 0.000865890409631317 0 0.000880799597277204 0 0 0 0.000820279047209585 0 0 0 0.000955519053846514 0 0.000732809776780507 0 0 0 0 0 0 0
301.87 0.00258579534165324 0.00274873118080115 0.00292098219452969 0.00246531784225165 0.00220653501900779 0.00225441246491441 0.0024119319157272 0.0019125278123721 0.00186155132767191 0.0017484475341597 0.00280357702208163 0.00179065971400104 0.00223136183141578 0.00292178362403137 0.00222182535795176 0.00242249608819989 0.00224300152787679 0.00182568120318384 0.0025593305763901 0.00200454246282117 0.00141538653596025 0.00167220418076021 0.00149612746435245 0.00145169163274325 0.00151431862932728 0.00173281988619398 0.00147986138186824 0.000855593465614607 0.00121922026087507 0.00145507290598207 0 0.00127925405417582 0.00103956478177895 0.00120048546242882 0.00131925683855406 0.00077256049753941 0.000877024921363294 0.000830573615206831 0.00123671336802616 0.00128400670850237 0.00162949175530953 0.000988839815451038 0.001120970300613 0.00146920462156615 0.00158007564427188 0.0015526173238557 0.0014379256960627 0.00108156183194753 0.0016248916103724 0.00121695662925117 0.000940475735622168 0.000971582144359251 0.000865890409631317 0.000766829033245833 0.000880799597277204 0 0 0 0.000820279047209585 0.000811909554308296 0 0.000799247482836004 0.000955519053846514 0 0.000920293417497701 0 0 0 0 0 0 0
302.34 0.00258579534165324 0.00349730148211701 0.00299787215815246 0.00273063384471791 0.00274948124393869 0.00255209275716324 0.00284220248456739 0.00213836060098962 0.00200433082101513 0.00289111063997265 0.0028463258425055 0.00208155010608492 0.00275587493985485 0.00292178362403137 0.00225537680321784 0.0029337673972244 0.00224840721217291 0.00182874322323276 0.00298212129259245 0.00200454246282117 0.00197953200571664 0.00209678361487709 0.00169451660091923 0.00164398214811098 0.00166920418820836 0.00187718087707646 0.00188000225665528 0.00114032741431088 0.00144003494740067 0.00153975487664961 0.00124554351805963 0.00171082497579572 0.0012213272367095 0.00138519866344167 0.00164247910847827 0.000898439706322555 0.0010758177624856 0.00118765474573111 0.00130998142453509 0.00193621104320605 0.00175389847286311 0.00124355844059524 0.00116991628990143 0.00153065879936587 0.00187644333595789 0.00158324360802462 0.00156749350515926 0.00111752729919788 0.00211706887945408 0.00121846147634015 0.00112492742459097 0.00141370316159409 0.000913801673422059 0.00106899478897974 0.00113134912976859 0.000912299996280033 0 0 0.000888776053531042 0.000921640267273006 0.00101899784991286 0.0013444449726113 0.00145031559166729 0 0.00109556229578178 0 0.000852390799924118 0 0 0 0 0
302.82 0.00341866544332284 0.00385327025400645 0.00353884206705531 0.00299081224533827 0.00284021294949222 0.00266539552328512 0.00324155983334961 0.00344373901511668 0.00256130548200519 0.00354291527728489 0.00309121292754533 0.00279325105150435 0.00283593342825202 0.00317439411588653 0.00297208341846448 0.00309453611539785 0.00310425030834009 0.00249622074520815 0.00313547788854381 0.00213519690304647 0.00213820182717815 0.00239056300805107 0.00183617470414472 0.00182008509352297 0.00214984807032615 0.00234115270134881 0.00207219589405163 0.00160826450310889 0.00180293282183892 0.00178476956308715 0.00168318815551776 0.00214173363413834 0.00171494774410683 0.00157578157551413 0.00173561696397171 0.00213421112330741 0.00126644933841548 0.00118913290384877 0.0014777126070875 0.00193674503489753 0.00202593078621186 0.00145842938139825 0.00189608472918872 0.00212993452338636 0.00190900362549299 0.00190577577910638 0.00156780797468589 0.00178508415324134 0.00224561091855914 0.00231534050485398 0.00116195918101285 0.0014238795129439 0.00116493027619311 0.00152015904178801 0.00180916015999915 0.00132850538871892 0.00137208754056356 0 0.00116526012909003 0.00125662878122615 0.00152542771053564 0.0014530837336545 0.00178775667774426 0 0.001510571483578 0 0.00113329987871816 0 0 0 0 0
303.29 0.00484165806865714 0.00462993958830677 0.0041655039680525 0.00413099695275661 0.00350785072777526 0.00382105351675471 0.00407730226680069 0.00400280009260076 0.003288535131194 0.00364704266220197 0.00313965351373342 0.00320235291428845 0.00402681950664795 0.00330633626419707 0.00301705555695718 0.0040778865100318 0.00325656414543911 0.00288619224847689 0.00331059166707116 0.00323678853613335 0.00233457155671739 0.0025014033194172 0.00316557955285173 0.00233583953400674 0.00220883890048075 0.00305706122794766 0.00248905797775781 0.00171970951487912 0.00181227490682705 0.00212811749552102 0.00223185635672525 0.00238782193934275 0.00205804588167281 0.00201452374120399 0.00224556057975376 0.00244010575482137 0.00155697882764987 0.00168732659949099 0.00219609629329934 0.00200577330129954 0.00243806406947102 0.00171925981450519 0.00206069086733651 0.00223526110954234 0.00231686590983575 0.00199315320040495 0.00240556020431099 0.00202155410669309 0.00240695366682456 0.00239325308900541 0.00207163163063726 0.00151062494596562 0.00210913173788073 0.00171567871639173 0.00215528184645342 0.0019270731625199 0.00256394046404868 0.00168777100654994 0.00154047487043563 0.0018686210492107 0.00165718273034247 0.00151408358784425 0.00210598282275001 0.00143606807844354 0.00176697558639071 0.001412339784563 0.0019862397283017 0.00118508555999179 0 0 0.000785878803212461 0.000900281642008021
303.76 0.00520836712380538 0.00534422705739204 0.00470688381144326 0.004488356781879 0.00433425407458074 0.00424382648688895 0.00439789178703251 0.00407308005527005 0.00342909473893949 0.00372328158868773 0.00334821458367398 0.0037068517537174 0.00419838699795179 0.00430439375876654 0.00352299249889314 0.00409706100575688 0.00379565653378254 0.00341744377714798 0.0033439053364828 0.00333817770661611 0.00247399317171425 0.00277273275420265 0.00340249840850039 0.00271905997166318 0.00230558144004024 0.00349852734217814 0.00258901143395767 0.00225333522810133 0.00238290375909677 0.00269072091897548 0.00227108001969557 0.00240168792586585 0.00229147648152539 0.00263954259968806 0.00228834777102385 0.0026213936110364 0.00211587018877871 0.00191095254482871 0.00255684613543429 0.00263057519644792 0.00248688072351694 0.00177311643370142 0.00209690988579598 0.00227931011339455 0.00263086395294056 0.00205558735204522 0.00276650061092372 0.00220867559979598 0.00285873114964726 0.00296416259070734 0.00208141883459476 0.0018885737883527 0.00231222938069711 0.00303683096201508 0.00245935231925819 0.00206736609496665 0.00267307843627832 0.00225054308444484 0.00183669972591145 0.0019171272630613 0.00182649197737179 0.00207953767069327 0.00217439828413669 0.00194998200278005 0.00219057442566184 0.00195555261466815 0.002137855048913 0.00133022635347322 0 0 0.0016271897016484 0.00116094494411456
304.23 0.00524129664507564 0.00539486451934173 0.00523452307764274 0.00496730267369445 0.00452697589861574 0.00432503812075235 0.00478095681917172 0.00421176645007121 0.00412026033792373 0.00422648079173219 0.00409380707145226 0.00377106289272296 0.00454911301330371 0.00470764861854252 0.00465094817863388 0.00415455856628943 0.00460031186993464 0.00375190745726164 0.0033776552311731 0.00361838106297163 0.0032199469200852 0.00319755435892419 0.00369680508376309 0.00311718972184502 0.00283868506556694 0.00355806831747209 0.00300073874149999 0.00266595641288643 0.00277862636821589 0.00276698140665467 0.00273804471721576 0.00257825652507896 0.00246231938881224 0.00265622747595361 0.00293107871430937 0.00292392283883552 0.00218435241948981 0.00296132158425688 0.00262037041195711 0.00278496822829702 0.00286312174347308 0.003213085418794 0.00243105581716871 0.00300423589009126 0.00264723260411103 0.00234404340263766 0.003177660994702 0.00269103038288796 0.0030609506947481 0.003192057348297 0.00268384944094542 0.00348467426252148 0.00239037849969338 0.00352939635662251 0.00269240276000531 0.00238009408822881 0.00301786228563462 0.00230092398273305 0.00256440444989952 0.00210329690144959 0.00197532488426505 0.00208255460919543 0.0027495321321689 0.0025133543889687 0.00223197135133824 0.00196511843778106 0.00213963936191304 0.00135517557049553 0.00161356352414579 0.00207470487414207 0.00191269347217209 0.00143446161664425
304.7 0.00529140558025028 0.00587363862867412 0.00566392665426956 0.00555041420421426 0.00502645855410559 0.00605160924420813 0.00560110452856501 0.00505210005044073 0.00477375623601619 0.00526840412700927 0.00463187289387307 0.00443186148101466 0.00547617795936744 0.00507742714309113 0.00472126143151264 0.004426044284906 0.00512530202216672 0.00438428557893273 0.00380019608495984 0.00408827803876248 0.0033795036569592 0.00354452698791303 0.00370967910369438 0.00349848183384729 0.00362174690546874 0.00408286381165687 0.00429523283113923 0.00321310346486621 0.00313609680966517 0.00302975216096963 0.00285629077456047 0.00400848508570556 0.00350130764282175 0.00345428567212199 0.00304448802891837 0.00312637951520378 0.00323736186251645 0.00320744061486045 0.00326657048717539 0.00377813138266399 0.00304622648004486 0.00329273472198402 0.00365142558657972 0.00370306851731841 0.00368606697530533 0.00369986812736534 0.0033074843722233 0.003114294791215 0.00315124120712157 0.00365741006152967 0.00327303771413382 0.00365637241428717 0.00239705565576191 0.00364748429806813 0.00370288127256317 0.00302660161922787 0.00339659759327329 0.00243008339006933 0.00375473843673213 0.00226603260508977 0.00227474049118288 0.0026947640706527 0.00338788038402513 0.0026752274349508 0.00304325917416547 0.00252601982226898 0.00290466231197528 0.00277134715254485 0.00238936746087098 0.00219827218717121 0.00256408429703502 0.00234832040524447
305.18 0.00696886903479255 0.00746690671895958 0.0061023958056824 0.00646769573812622 0.0058173458715822 0.00630164766744902 0.00583568214173771 0.00509389640231775 0.00554257098320924 0.0059664815665019 0.00528221520742188 0.00595327667719878 0.00649025302430473 0.00665074602605156 0.00564746673955363 0.00584133910187381 0.00553902192581922 0.00451208919311529 0.00554338128079155 0.00449568619514062 0.00457593480522947 0.00454796080967578 0.00520201522962712 0.00409765161795547 0.00429572174755962 0.00418174547244978 0.00459227375529128 0.0039809843244107 0.0040369824178303 0.00405749883660132 0.00459500825184153 0.0046904261428931 0.00408150544005084 0.00447334720762088 0.00407849906943447 0.00372646690748906 0.00346656678894952 0.00412896264824224 0.00372922293511666 0.00435312320390596 0.00418983963194788 0.00462076148863708 0.00420391559070681 0.00461382665176514 0.00511194135404545 0.0038548401865001 0.00438454132177305 0.00414204348099561 0.00418548437561608 0.00445159545031216 0.00479385808605292 0.00426575180583256 0.00369449533192973 0.00426821323871907 0.00387426598197797 0.00405026401359485 0.00398880565984787 0.00370208057342061 0.00379353527152996 0.00387694386321629 0.00371871841206617 0.00351074677067856 0.00411718898598359 0.00333298430781005 0.00417236864251294 0.0033691340624892 0.00361998451296397 0.00335549162876998 0.00346821695825089 0.00267110897685049 0.00276083859732867 0.00332003553372062
305.65 0.00710276609487744 0.00758473892382973 0.00651760936977316 0.00706953554726661 0.00656663781874128 0.00635458296736438 0.00634378451295784 0.00547841463844487 0.00631176157588785 0.00613590982013566 0.00563825890715976 0.00633399256964769 0.00681893671743821 0.00676559142743424 0.00627370630828747 0.00587905682174577 0.00609430362324613 0.00527868977077166 0.00576616586581888 0.00491567034520446 0.00529718613413273 0.00501152480426506 0.00539982266725828 0.00455475245854988 0.00447537575233775 0.00512156831226384 0.0049936942468144 0.00444184853415537 0.00436983119255262 0.00472988262046556 0.00460666215033282 0.00475752116294314 0.00451986373223388 0.00462209776116517 0.00422876744011654 0.00453795580624839 0.00469571943461066 0.00462481985544425 0.00457853507219595 0.00445997848673 0.00428527488769232 0.00560744581071294 0.00458072643788208 0.00470520668173616 0.00520435470843081 0.00480656872547944 0.00471527929830886 0.00432822549875 0.00475560705603948 0.00490844280533191 0.00490745375798938 0.00470250705542334 0.00413385374540257 0.00462686969511729 0.00442514980861605 0.00466967911412513 0.00466438658962015 0.00490303739219565 0.00396221476196535 0.00417821249448574 0.00383273840586635 0.00365221826468084 0.00451536667642684 0.00405643878087831 0.0043813169743679 0.00349245577012544 0.00379412256601538 0.00361670390673222 0.00387083301293724 0.00327705009724501 0.00345914924932474 0.00373578480542153
306.12 0.00754364784020852 0.00768527023272754 0.0067120202026414 0.00762288612635922 0.00674532114105302 0.00639098949599462 0.00685552385690155 0.00649141157914673 0.00661092209657897 0.00651702942342026 0.00659784693907119 0.00658111431999895 0.00787723129239325 0.00758916062139411 0.00656225098547823 0.00657331828789356 0.00636902750556778 0.00561349287684084 0.005992906559765 0.00511373064889588 0.00557566048738759 0.00532360946190843 0.00580284191634316 0.00493206758574132 0.00528642231734272 0.00517417234062275 0.00531899421262326 0.0048421059875408 0.00495721529341379 0.0050641070147416 0.00499085015237249 0.00502592293136215 0.00470249605461008 0.00472321248414556 0.00491296030504409 0.00482158904752174 0.00482576330720311 0.00507416072156886 0.00465172259812574 0.00550878562351369 0.00497120212212503 0.00561081135791254 0.00501164876793548 0.00504022724337518 0.00525449664792308 0.00519160257817759 0.00534899624109428 0.00433305592658992 0.00515216922265928 0.00515147619901305 0.00504455427694803 0.00493867558847596 0.0046001539785137 0.0046522183090107 0.00459912393472419 0.004724017307865 0.00489928436321539 0.00506469455520947 0.00473113317830957 0.00494016433746531 0.00405659005367018 0.00414930687147082 0.00471208867128724 0.00405851145561325 0.00454349741745674 0.0035679045726944 0.00466187887245192 0.00368757214065134 0.0039464425049319 0.00373576237494099 0.00353315443082503 0.00382539775290887
